============== Resource: New York ==============
Word: bridge,		Frequency: 2396
Word: richard,		Frequency: 2395
Word: moving,		Frequency: 2384
Word: assigned,		Frequency: 2366
Word: musical,		Frequency: 2364
Word: secretary,		Frequency: 2363
Word: black,		Frequency: 2357
Word: continued,		Frequency: 2356
Word: heights,		Frequency: 2344
Word: video,		Frequency: 2342
Word: writer,		Frequency: 2333
Word: run,		Frequency: 2331
Word: students,		Frequency: 2327
Word: candidate,		Frequency: 2311
Word: locations,		Frequency: 2299
Word: kong,		Frequency: 2288
Word: transferred,		Frequency: 2267
Word: corporation,		Frequency: 2267
Word: hong,		Frequency: 2257
Word: edward,		Frequency: 2249
Word: post,		Frequency: 2238
Word: board,		Frequency: 2236
Word: contemporary,		Frequency: 2228
Word: areas,		Frequency: 2226
Word: presidential,		Frequency: 2219
Word: press,		Frequency: 2215
Word: training,		Frequency: 2215
Word: section,		Frequency: 2207
Word: released,		Frequency: 2198
Word: artists,		Frequency: 2191
Word: flight,		Frequency: 2183
Word: french,		Frequency: 2182
Word: main,		Frequency: 2179
Word: italy,		Frequency: 2175
Word: sailed,		Frequency: 2169
Word: original,		Frequency: 2165
Word: project,		Frequency: 2156
Word: performing,		Frequency: 2156
Word: days,		Frequency: 2153
Word: oregon,		Frequency: 2151
Word: nassau,		Frequency: 2149
Word: study,		Frequency: 2147
Word: side,		Frequency: 2145
Word: due,		Frequency: 2131
Word: development,		Frequency: 2119
Word: schools,		Frequency: 2119
Word: hill,		Frequency: 2116
Word: acting,		Frequency: 2112
Word: debut,		Frequency: 2111
Word: stage,		Frequency: 2096
Word: medical,		Frequency: 2091
Word: canal,		Frequency: 2090
Word: royal,		Frequency: 2088
Word: australia,		Frequency: 2083
Word: collection,		Frequency: 2083
Word: performance,		Frequency: 2079
Word: congress,		Frequency: 2077
Word: arizona,		Frequency: 2068
Word: tennessee,		Frequency: 2067
Word: orleans,		Frequency: 2067
Word: exhibitions,		Frequency: 2064
Word: rome,		Frequency: 2061
Word: operated,		Frequency: 2057
Word: saratoga,		Frequency: 2056
Word: playing,		Frequency: 2054
Word: saint,		Frequency: 2052
Word: orchestra,		Frequency: 2047
Word: seminary,		Frequency: 2038
Word: bill,		Frequency: 2034
Word: division,		Frequency: 2031
Word: producer,		Frequency: 2031
Word: van,		Frequency: 2031
Word: lakes,		Frequency: 2011
Word: parts,		Frequency: 2010
Word: hills,		Frequency: 2009
Word: committee,		Frequency: 2003
Word: fashion,		Frequency: 2001
Word: eventually,		Frequency: 1999
Word: shows,		Frequency: 1995
Word: actor,		Frequency: 1988
Word: mission,		Frequency: 1987
Word: graduate,		Frequency: 1986
Word: baltimore,		Frequency: 1983
Word: king,		Frequency: 1983
Word: iowa,		Frequency: 1975
Word: kennedy,		Frequency: 1973
Word: serving,		Frequency: 1966
Word: owned,		Frequency: 1965
Word: louisiana,		Frequency: 1948
Word: stadium,		Frequency: 1947
Word: created,		Frequency: 1942
Word: springs,		Frequency: 1940
Word: dance,		Frequency: 1928
Word: trade,		Frequency: 1926
Word: sound,		Frequency: 1919
Word: million,		Frequency: 1912
Word: story,		Frequency: 1905
Word: frank,		Frequency: 1903
Word: foundation,		Frequency: 1903
Word: signed,		Frequency: 1902
Word: kansas,		Frequency: 1900
Word: shore,		Frequency: 1900
Word: famous,		Frequency: 1893
Word: kingdom,		Frequency: 1886
Word: lee,		Frequency: 1884
Word: japan,		Frequency: 1883
Word: chief,		Frequency: 1879
Word: open,		Frequency: 1878
Word: exhibited,		Frequency: 1868
Word: man,		Frequency: 1866
Word: rochelle,		Frequency: 1863
Word: head,		Frequency: 1858
Word: brother,		Frequency: 1852
Word: regional,		Frequency: 1850
Word: resort,		Frequency: 1847
Word: brown,		Frequency: 1843
Word: title,		Frequency: 1842
Word: primary,		Frequency: 1842
Word: master,		Frequency: 1842
Word: power,		Frequency: 1842
Word: hillary,		Frequency: 1841
Word: editor,		Frequency: 1841
Word: harlem,		Frequency: 1838
Word: months,		Frequency: 1836
Word: peter,		Frequency: 1833
Word: jack,		Frequency: 1829
Word: season,		Frequency: 1828
Word: short,		Frequency: 1828
Word: services,		Frequency: 1827
Word: solo,		Frequency: 1823
Word: atlanta,		Frequency: 1823
Word: joe,		Frequency: 1822
Word: assistant,		Frequency: 1819
Word: appointed,		Frequency: 1817
Word: independent,		Frequency: 1816
Word: memorial,		Frequency: 1812
Word: operations,		Frequency: 1810
Word: traveled,		Frequency: 1807
Word: arena,		Frequency: 1798
Word: force,		Frequency: 1796
Word: amsterdam,		Frequency: 1788
Word: total,		Frequency: 1788
Word: science,		Frequency: 1788
Word: order,		Frequency: 1786
Word: senate,		Frequency: 1783
Word: ithaca,		Frequency: 1783
Word: game,		Frequency: 1783
Word: miles,		Frequency: 1782
Word: indian,		Frequency: 1780
Word: ran,		Frequency: 1777
Word: johnson,		Frequency: 1771
Word: designed,		Frequency: 1770
Word: jones,		Frequency: 1767
Word: cornell,		Frequency: 1762
Word: capital,		Frequency: 1758
Word: commission,		Frequency: 1757
Word: boxer,		Frequency: 1756
Word: mississippi,		Frequency: 1755
Word: support,		Frequency: 1753
Word: naval,		Frequency: 1748
Word: player,		Frequency: 1748
Word: harbor,		Frequency: 1744
Word: sydney,		Frequency: 1740
Word: period,		Frequency: 1736
Word: neighborhood,		Frequency: 1733
Word: vice,		Frequency: 1732
Word: hamilton,		Frequency: 1731
Word: bar,		Frequency: 1731
Word: similar,		Frequency: 1726
Word: daniel,		Frequency: 1721
Word: roman,		Frequency: 1719
Word: newspaper,		Frequency: 1718
Word: china,		Frequency: 1718
Word: label,		Frequency: 1717
Word: big,		Frequency: 1710
Word: mary,		Frequency: 1708
Word: social,		Frequency: 1706
Word: middle,		Frequency: 1705
Word: basketball,		Frequency: 1702
Word: borough,		Frequency: 1702
Word: directed,		Frequency: 1699
Word: author,		Frequency: 1699
Word: special,		Frequency: 1694
Word: franklin,		Frequency: 1694
Word: branch,		Frequency: 1690
Word: northeast,		Frequency: 1686
Word: conference,		Frequency: 1686
Word: centre,		Frequency: 1685
Word: interstate,		Frequency: 1684
Word: primarily,		Frequency: 1679
Word: moscow,		Frequency: 1673
Word: library,		Frequency: 1673
Word: child,		Frequency: 1669
Word: decision,		Frequency: 1667
Word: brothers,		Frequency: 1665
Word: samuel,		Frequency: 1664
Word: management,		Frequency: 1661
Word: addition,		Frequency: 1660
Word: network,		Frequency: 1656
Word: fine,		Frequency: 1653
Word: justice,		Frequency: 1652
Word: mount,		Frequency: 1649
Word: shot,		Frequency: 1645
Word: vienna,		Frequency: 1644
Word: rockefeller,		Frequency: 1639
Word: football,		Frequency: 1635
Word: class,		Frequency: 1629
Word: milan,		Frequency: 1628
Word: singer,		Frequency: 1627
Word: books,		Frequency: 1624
Word: wrote,		Frequency: 1623
Word: musician,		Frequency: 1619
Word: popular,		Frequency: 1618
Word: election,		Frequency: 1617
Word: authority,		Frequency: 1613
Word: brought,		Frequency: 1608
Word: ten,		Frequency: 1604
Word: cleveland,		Frequency: 1601
Word: permanent,		Frequency: 1600
Word: returning,		Frequency: 1600
Word: africa,		Frequency: 1597
Word: alabama,		Frequency: 1591
Word: represented,		Frequency: 1588
Word: places,		Frequency: 1588
Word: creek,		Frequency: 1588
Word: adirondack,		Frequency: 1587
Word: alexander,		Frequency: 1584
Word: model,		Frequency: 1583
Word: judge,		Frequency: 1583
Word: carnegie,		Frequency: 1582
Word: williams,		Frequency: 1580
Word: oneida,		Frequency: 1572
Word: martin,		Frequency: 1569
Word: success,		Frequency: 1568
Word: scene,		Frequency: 1566
Word: top,		Frequency: 1566
Word: role,		Frequency: 1565
Word: ocean,		Frequency: 1564
Word: council,		Frequency: 1560
Word: officer,		Frequency: 1559
Word: upper,		Frequency: 1557
Word: detroit,		Frequency: 1557
Word: successful,		Frequency: 1557
Word: oklahoma,		Frequency: 1553
Word: executive,		Frequency: 1552
Word: houston,		Frequency: 1552
Word: location,		Frequency: 1551
Word: featured,		Frequency: 1548
Word: subsequently,		Frequency: 1547
Word: mayor,		Frequency: 1543
Word: emigrated,		Frequency: 1541
Word: headquartered,		Frequency: 1539
Word: stores,		Frequency: 1534
Word: estate,		Frequency: 1532
Word: position,		Frequency: 1530
Word: plot,		Frequency: 1528
Word: dutch,		Frequency: 1526
Word: store,		Frequency: 1526
Word: rabbi,		Frequency: 1525
Word: media,		Frequency: 1523
Word: prominent,		Frequency: 1522
Word: racing,		Frequency: 1522
Word: architect,		Frequency: 1521
Word: completed,		Frequency: 1519
Word: rico,		Frequency: 1519
Word: leading,		Frequency: 1519
Word: command,		Frequency: 1517
Word: awards,		Frequency: 1516
Word: seattle,		Frequency: 1514
Word: israel,		Frequency: 1513
Word: morris,		Frequency: 1511
Word: industry,		Frequency: 1508
Word: dutchess,		Frequency: 1506
Word: resides,		Frequency: 1505
Word: rights,		Frequency: 1502
Word: practice,		Frequency: 1501
Word: rodham,		Frequency: 1500
Word: free,		Frequency: 1500
Word: includes,		Frequency: 1499
Word: important,		Frequency: 1493
Word: population,		Frequency: 1491
Word: seneca,		Frequency: 1486
Word: version,		Frequency: 1482
Word: hollywood,		Frequency: 1480
Word: making,		Frequency: 1478
Word: india,		Frequency: 1477
Word: track,		Frequency: 1474
Word: act,		Frequency: 1473
Word: performances,		Frequency: 1471
Word: case,		Frequency: 1466
Word: elected,		Frequency: 1464
Word: camp,		Frequency: 1462
Word: ulster,		Frequency: 1461
Word: organized,		Frequency: 1459
Word: monroe,		Frequency: 1456
Word: prior,		Frequency: 1454
Word: base,		Frequency: 1454
Word: green,		Frequency: 1454
Word: lewis,		Frequency: 1453
Word: leader,		Frequency: 1451
Word: active,		Frequency: 1447
Word: woman,		Frequency: 1446
Word: release,		Frequency: 1441
Word: lower,		Frequency: 1439
Word: lincoln,		Frequency: 1436
Word: financial,		Frequency: 1435
Word: men,		Frequency: 1432
Word: numerous,		Frequency: 1430
Word: writing,		Frequency: 1430
Word: taught,		Frequency: 1429
Word: jefferson,		Frequency: 1428
Word: republic,		Frequency: 1425
Word: earned,		Frequency: 1416
Word: technology,		Frequency: 1414
Word: legal,		Frequency: 1413
Word: schenectady,		Frequency: 1412
Word: plains,		Frequency: 1412
Word: arriving,		Frequency: 1411
Word: spring,		Frequency: 1411
Word: francis,		Frequency: 1410
Word: ireland,		Frequency: 1410
Word: police,		Frequency: 1408
Word: european,		Frequency: 1407
Word: remained,		Frequency: 1405
Word: singapore,		Frequency: 1404
Word: merchant,		Frequency: 1398
Word: today,		Frequency: 1393
Word: sea,		Frequency: 1393
Word: movement,		Frequency: 1390
Word: event,		Frequency: 1389
Word: trip,		Frequency: 1384
Word: mohawk,		Frequency: 1384
Word: construction,		Frequency: 1380
Word: geneva,		Frequency: 1375
Word: publisher,		Frequency: 1373
Word: sports,		Frequency: 1373
Word: ownership,		Frequency: 1370
Word: entered,		Frequency: 1369
Word: women,		Frequency: 1368
Word: italian,		Frequency: 1365
Word: senior,		Frequency: 1364
Word: developed,		Frequency: 1364
Word: arthur,		Frequency: 1361
Word: official,		Frequency: 1358
Word: introduced,		Frequency: 1355
Word: involved,		Frequency: 1353
Word: relocated,		Frequency: 1350
Word: foreign,		Frequency: 1349
Word: commercial,		Frequency: 1348
Word: communities,		Frequency: 1348
Word: return,		Frequency: 1347
Word: towns,		Frequency: 1347
Word: graduating,		Frequency: 1346
Word: invited,		Frequency: 1343
Word: purchased,		Frequency: 1342
Word: composer,		Frequency: 1341
Word: african,		Frequency: 1340
Word: crime,		Frequency: 1340
Word: unincorporated,		Frequency: 1339
Word: single,		Frequency: 1339
Word: filmed,		Frequency: 1339
Word: empire,		Frequency: 1338
Word: decided,		Frequency: 1337
Word: shown,		Frequency: 1336
Word: spain,		Frequency: 1334
Word: minister,		Frequency: 1333
Word: supreme,		Frequency: 1332
Word: painting,		Frequency: 1332
Word: horse,		Frequency: 1323
Word: agency,		Frequency: 1321
Word: convoy,		Frequency: 1319
Word: fair,		Frequency: 1317
Word: stations,		Frequency: 1315
Word: events,		Frequency: 1313
Word: portion,		Frequency: 1313
Word: jamaica,		Frequency: 1311
Word: roosevelt,		Frequency: 1311
Word: german,		Frequency: 1310
Word: madrid,		Frequency: 1307
Word: natural,		Frequency: 1307
Word: job,		Frequency: 1306
Word: bachelor,		Frequency: 1306
Word: beginning,		Frequency: 1305
Word: recently,		Frequency: 1305
Word: norfolk,		Frequency: 1304
Word: films,		Frequency: 1303
Word: sullivan,		Frequency: 1301
Word: reported,		Frequency: 1296
Word: territory,		Frequency: 1289
Word: friend,		Frequency: 1288
Word: pacific,		Frequency: 1285
Word: ice,		Frequency: 1284
Word: arkansas,		Frequency: 1280
Word: montgomery,		Frequency: 1280
Word: final,		Frequency: 1279
Word: rensselaer,		Frequency: 1272
Word: annual,		Frequency: 1271
Word: forest,		Frequency: 1267
Word: half,		Frequency: 1265
Word: taking,		Frequency: 1264
Word: dallas,		Frequency: 1261
Word: russia,		Frequency: 1259
Word: make,		Frequency: 1256
Word: winter,		Frequency: 1256
Word: shortly,		Frequency: 1255
Word: albert,		Frequency: 1254
Word: congressman,		Frequency: 1251
Word: routes,		Frequency: 1250
Word: meeting,		Frequency: 1250
Word: campaign,		Frequency: 1248
Word: health,		Frequency: 1247
Word: dakota,		Frequency: 1246
Word: launched,		Frequency: 1245
Word: visited,		Frequency: 1244
Word: troy,		Frequency: 1244
Word: irish,		Frequency: 1243
Word: rail,		Frequency: 1241
Word: serves,		Frequency: 1240
Word: mitchel,		Frequency: 1240
Word: red,		Frequency: 1240
Word: baseball,		Frequency: 1239
Word: form,		Frequency: 1238
Word: poughkeepsie,		Frequency: 1236
Word: andrew,		Frequency: 1235
Word: championship,		Frequency: 1232
Word: previously,		Frequency: 1230
Word: move,		Frequency: 1228
Word: davis,		Frequency: 1227
Word: travel,		Frequency: 1226
Word: northeastern,		Frequency: 1225
Word: sister,		Frequency: 1224
Word: site,		Frequency: 1223
Word: captain,		Frequency: 1220
Word: manager,		Frequency: 1216
Word: binghamton,		Frequency: 1209
Word: canadian,		Frequency: 1205
Word: fellow,		Frequency: 1200
Word: culture,		Frequency: 1199
Word: yonkers,		Frequency: 1199
Word: nova,		Frequency: 1197
Word: marriage,		Frequency: 1197
Word: style,		Frequency: 1196
Word: companies,		Frequency: 1196
Word: star,		Frequency: 1196
Word: racetrack,		Frequency: 1195
Word: commissioned,		Frequency: 1195
Word: catskill,		Frequency: 1195
Word: oswego,		Frequency: 1194
Word: prize,		Frequency: 1194
Word: real,		Frequency: 1192
Word: departed,		Frequency: 1191
Word: hampton,		Frequency: 1190
Word: actress,		Frequency: 1190
Word: songs,		Frequency: 1190
Word: battle,		Frequency: 1189
Word: toured,		Frequency: 1188
Word: market,		Frequency: 1184
Word: howard,		Frequency: 1184
Word: hop,		Frequency: 1181
Word: night,		Frequency: 1180
Word: husband,		Frequency: 1180
Word: incorporated,		Frequency: 1180
Word: americans,		Frequency: 1179
Word: blue,		Frequency: 1178
Word: competition,		Frequency: 1177
Word: present,		Frequency: 1171
Word: immigrants,		Frequency: 1170
Word: friends,		Frequency: 1170
Word: ferry,		Frequency: 1169
Word: buried,		Frequency: 1169
Word: swap,		Frequency: 1167
Word: prison,		Frequency: 1166
Word: opening,		Frequency: 1165
Word: approximately,		Frequency: 1165
Word: student,		Frequency: 1159
Word: train,		Frequency: 1159
Word: gave,		Frequency: 1157
Word: votes,		Frequency: 1155
Word: laws,		Frequency: 1154
Word: lady,		Frequency: 1152
Word: leaving,		Frequency: 1150
Word: galleries,		Frequency: 1150
Word: teams,		Frequency: 1150
Word: founder,		Frequency: 1150
Word: utica,		Frequency: 1149
Word: nelson,		Frequency: 1149
Word: denver,		Frequency: 1143
Word: written,		Frequency: 1141
